,Epoch,Time per epoch,Avg time per step,Train loss,Train accuracy,Train top-3 accuracy,Test loss,Test accuracy,Test top-3 accuracy
0,0.0,189.5237054824829,0.2423576796451188,1.70005053769597,0.3578364769820972,0.7232656649616368,1.758989297660293,0.3977906050955414,0.7738853503184714
1,1.0,189.48251128196716,0.2423050016393442,1.3324846097118104,0.5149456521739131,0.8325607416879796,1.135970207915944,0.5903662420382165,0.8775875796178344
2,2.0,189.80838894844055,0.24272172499800582,1.1388783853529665,0.5884950447570333,0.8711237212276215,1.0036428589729747,0.6553542993630573,0.8987858280254777
3,3.0,189.55580353736877,0.24239872575111096,1.0124176655279096,0.6404052109974424,0.894840952685422,0.8633213031823468,0.6932722929936306,0.9225716560509554
4,4.0,189.59609150886536,0.24245024489624725,0.9118393095557952,0.6806465792838875,0.9142223465473146,0.7581325646039028,0.7372611464968153,0.9359076433121019
5,5.0,189.69099760055542,0.2425716081848535,0.8214498745358508,0.7129555626598465,0.9277493606138107,0.686848401643668,0.7671178343949044,0.9443670382165605
6,6.0,189.8150544166565,0.24273024861465026,0.755742944300632,0.7345548273657289,0.9364210358056266,0.6384008885568874,0.7792595541401274,0.9560111464968153
7,7.0,189.48436164855957,0.2423073678370327,0.7002595426024073,0.756633631713555,0.9430147058823529,0.6253815984270376,0.7871218152866242,0.9570063694267515
8,8.0,189.4959900379181,0.242322237900151,0.654469772068131,0.7750359654731458,0.949528452685422,0.601680955119953,0.8020501592356688,0.9562101910828026
9,9.0,189.64401984214783,0.24251153432499722,0.6189847151031884,0.7850863171355499,0.953684462915601,0.5242919648528859,0.8182722929936306,0.9677547770700637
10,10.0,189.82836771011353,0.24274727328659018,0.5832158881608788,0.7996922953964194,0.9568214514066496,0.4679546702629442,0.839171974522293,0.9719347133757962
11,11.0,189.80332851409912,0.2427152538543467,0.5488725610629982,0.8105818414322251,0.9616767902813299,0.48184810009351964,0.8365843949044586,0.9720342356687898
12,12.0,189.80969977378845,0.24272340124525377,0.5270057695219889,0.8166160485933504,0.9637747762148338,0.4779660750156755,0.8407643312101911,0.9700437898089171
13,13.0,189.52026343345642,0.24235327804789825,0.4991105157510399,0.8275455562659847,0.9664522058823529,0.44726726052108084,0.8501194267515924,0.9722332802547771
14,14.0,189.8103997707367,0.24272429638201623,0.4758281752543376,0.8344988810741688,0.970108695652174,0.40729085094989487,0.8606687898089171,0.9761146496815286
15,15.0,189.79817724227905,0.24270866655022896,0.45748650246416517,0.8410525895140665,0.9718070652173914,0.3995052776329077,0.8628582802547771,0.9786027070063694
16,16.0,189.66641068458557,0.24254016711583834,0.4373265026932787,0.8487052429667519,0.9738850703324808,0.387198426209058,0.8683320063694268,0.978702229299363
17,17.0,189.6895251274109,0.24256972522686815,0.41604959231127253,0.8561181265984654,0.9757832480818415,0.389343137574044,0.8695262738853503,0.9773089171974523
18,18.0,189.57384061813354,0.24242179107178202,0.39858454936529364,0.8633112212276215,0.9761429028132992,0.39575183439026973,0.8718152866242038,0.9766122611464968
19,19.0,189.92663598060608,0.24287293603658067,0.38723129835313236,0.8655290920716112,0.9788403132992327,0.34565273477773,0.8827627388535032,0.9833797770700637
20,20.0,189.56635785102844,0.24241222231589316,0.3771750715458789,0.8683463874680307,0.9792599104859335,0.3352953183233358,0.8867436305732485,0.9836783439490446
21,21.0,189.49469709396362,0.24232058451913507,0.354548483362893,0.8767183503836317,0.9813778772378516,0.372170298437404,0.8758957006369427,0.9794984076433121
22,22.0,189.61087560653687,0.24246915039199088,0.34111898628723286,0.8807344948849105,0.9818374360613811,0.33327874261292684,0.8886345541401274,0.9829816878980892
23,23.0,189.63104701042175,0.24249494502611477,0.33329634501806,0.8840712915601023,0.983076246803069,0.3429807175876229,0.8802746815286624,0.9827826433121019
24,24.0,189.62495255470276,0.24248715160447923,0.31322775347648985,0.8896859015345269,0.9847746163682864,0.324094052432449,0.893312101910828,0.98546974522293
25,25.0,189.71282958984375,0.24259952632972345,0.31096625128937194,0.8925031969309463,0.9852141943734015,0.313193188161607,0.8958996815286624,0.9847730891719745
26,26.0,189.60690760612488,0.24246407622266608,0.2975412880635018,0.8972985933503836,0.9862731777493606,0.32146316225741317,0.8963972929936306,0.9836783439490446
27,27.0,189.66529154777527,0.24253873599459752,0.28528983207881603,0.9007752557544757,0.9872122762148338,0.3350777224085893,0.8913216560509554,0.9835788216560509
28,28.0,189.62199878692627,0.2424833744078341,0.2733578110099449,0.9044317455242967,0.9870124680306905,0.3182672872949558,0.8967953821656051,0.9865644904458599
29,29.0,189.67370915412903,0.24254950019709595,0.26563359622645866,0.9089673913043478,0.9884710677749361,0.321481371523848,0.895203025477707,0.9847730891719745
30,30.0,189.70733165740967,0.2425924957255878,0.25299048416145015,0.9108056265984654,0.989030530690537,0.3110436372886038,0.8959992038216561,0.9856687898089171
31,31.0,189.69893169403076,0.24258175408443833,0.2428392043999394,0.9154411764705882,0.9904691496163683,0.29978771963316925,0.9045581210191083,0.9847730891719745
32,32.0,189.52671194076538,0.2423615242209276,0.23677875697993866,0.915361253196931,0.9901694373401535,0.335468681090197,0.8931130573248408,0.9841759554140127
33,33.0,189.55136346817017,0.24239304791326108,0.2284782787122766,0.9203764386189258,0.9912883631713555,0.3140573317457916,0.8988853503184714,0.9860668789808917
34,34.0,190.87297534942627,0.24408308868213077,0.22036893839669197,0.9242327365728901,0.9918278452685422,0.3075504477616328,0.9049562101910829,0.9860668789808917
35,35.0,189.75997948646545,0.24265982031517322,0.2095383325081957,0.9263307225063938,0.9920076726342711,0.33225006595918327,0.8964968152866242,0.9852707006369427
36,36.0,189.6730740070343,0.2425486879885349,0.20659299025221553,0.926710358056266,0.9924272698209718,0.30497474906740674,0.9020700636942676,0.9859673566878981
