,Epoch,Time per epoch,Avg time per step,Train loss,Train accuracy,Train top-3 accuracy,Test loss,Test accuracy,Test top-3 accuracy
0,0.0,122.52440690994263,0.156680827250566,3.570351764674077,0.15611013427109974,0.31122122762148335,3.00144062680044,0.2477109872611465,0.45421974522292996
1,1.0,122.8553102016449,0.15710397723995512,2.6024212884476117,0.3258072250639386,0.5457960358056266,2.2212420922176093,0.40316480891719747,0.6393312101910829
2,2.0,123.15676093101501,0.1574894641061573,2.0938467419970674,0.43720028772378516,0.6643222506393862,1.8575625533510924,0.49303343949044587,0.7154657643312102
3,3.0,123.03954124450684,0.15733956680883227,1.7866388454156763,0.5084718670076727,0.7306985294117647,1.6500703969578834,0.5433917197452229,0.7581608280254777
4,4.0,123.02490830421448,0.1573208546089699,1.5595584677918184,0.5625799232736572,0.7793318414322251,1.5025368742882066,0.5816082802547771,0.7866242038216561
5,5.0,123.2352225780487,0.15758979869315692,1.387261653114158,0.6085358056265985,0.8123201726342711,1.4014444020903034,0.6057921974522293,0.8074243630573248
6,6.0,122.9166350364685,0.15718239774484463,1.2300105873885971,0.6462196291560103,0.8429108056265985,1.319385771159154,0.6310708598726115,0.8175756369426752
7,7.0,123.0679702758789,0.15737592106889886,1.1008896916876059,0.6773497442455243,0.8659087276214834,1.2669600472328768,0.6472929936305732,0.8384753184713376
8,8.0,123.195805311203,0.157539392981078,0.9834170468780391,0.7092391304347826,0.8872682225063938,1.263493110040191,0.6480891719745223,0.8423566878980892
9,9.0,123.09936022758484,0.15741606167210337,0.8730246518426539,0.7387707800511509,0.9048713235294118,1.2627856089810656,0.6566480891719745,0.8441480891719745
10,10.0,123.04224729537964,0.15734302723194327,0.7771339761402906,0.7632472826086957,0.920636189258312,1.2600989782126846,0.6563495222929936,0.8453423566878981
11,11.0,123.19708633422852,0.15754103111793927,0.6928134180624467,0.788942615089514,0.9326246803069054,1.2502602691862994,0.6702826433121019,0.8512141719745223
12,12.0,123.18549513816833,0.15752620861658354,0.6143959126509059,0.8096827046035806,0.9446331521739131,1.275720257667979,0.6716759554140127,0.848328025477707
13,13.0,122.9597430229187,0.15723752304721061,0.5426734785556488,0.8295236572890026,0.9553628516624041,1.2971020864832932,0.6702826433121019,0.8533041401273885
14,14.0,123.07537913322449,0.15738539531102877,0.477202466953441,0.8488251278772379,0.964094469309463,1.287533482928185,0.676453025477707,0.8530055732484076
15,15.0,123.10982060432434,0.15742943811294674,0.42359610311591717,0.8648297634271099,0.9706881393861893,1.2992685118298621,0.6843152866242038,0.861265923566879
16,16.0,122.96616387367249,0.15724573385380114,0.37861773931919157,0.8802549552429667,0.9749040920716112,1.3358669467033095,0.6832205414012739,0.8565883757961783
17,17.0,122.92446613311768,0.15719241193493308,0.33650953169254694,0.8915840792838875,0.9796994884910486,1.4224930382837915,0.6739649681528662,0.8524084394904459
18,18.0,123.23037576675415,0.15758360072474956,0.31305953242894635,0.8991168478260869,0.9814178388746803,1.4310286109614525,0.6743630573248408,0.852109872611465
19,19.0,123.1925904750824,0.1575352819374455,0.2864787142885768,0.9077285805626598,0.9852541560102301,1.4582706951791313,0.6752587579617835,0.854796974522293
20,20.0,123.17782139778137,0.15751639564933678,0.25275617693086416,0.91877797314578,0.9876718350383632,1.4743580480290066,0.6784434713375797,0.8542993630573248
21,21.0,123.20994114875793,0.15755746949969046,0.22978544878342266,0.9267303388746803,0.9887108375959079,1.482013588878,0.6867038216560509,0.8562898089171974
22,22.0,123.08993673324585,0.15740401116783356,0.22419172257680417,0.9277493606138107,0.9899496483375959,1.5228007375055057,0.6823248407643312,0.8565883757961783
23,23.0,122.95314931869507,0.1572290912003773,0.20311391254520172,0.9333040281329923,0.9910685741687979,1.561244193915349,0.6809315286624203,0.8511146496815286
