,Epoch,Time per epoch,Avg time per step,Train loss,Train accuracy,Train top-3 accuracy,Test loss,Test accuracy,Test top-3 accuracy
0,0.0,92.19114685058594,0.2357829842725983,1.514857530898755,0.4499280690537084,0.7857057225063938,1.4304371740244612,0.5057357594936709,0.8428599683544303
1,1.0,92.16906976699829,0.23572652114321813,1.115126156136203,0.5992007673244037,0.8808703644501279,1.0295858783057974,0.6339003164556962,0.8972507911392406
2,2.0,91.87600255012512,0.23497698861924585,0.9456669108946915,0.6614609975034319,0.9087476023017903,1.0642057445984852,0.6397349683544303,0.9108979430379747
3,3.0,91.93736028671265,0.23513391377675869,0.8248592726409892,0.7081162085008743,0.927062020460358,0.7652262056930156,0.7379351265822784,0.9365110759493671
4,4.0,92.14832735061646,0.23567347148495257,0.7407798144366126,0.7373681266594421,0.9393861892583121,0.6921986545188518,0.764932753164557,0.9510482594936709
5,5.0,92.24729919433594,0.23592659640495126,0.6682355906195043,0.763766783887468,0.9486692774936062,0.6327251048782204,0.7821400316455697,0.9519382911392406
6,6.0,92.0734167098999,0.23548188416854196,0.6056210660111264,0.7884670715502766,0.9569613171355499,0.5777648755266697,0.8022151898734177,0.9609375
7,7.0,92.25565361976624,0.23594796322190853,0.5554310522420937,0.8069932864755011,0.9620404411764706,0.534730896542344,0.8161590189873418,0.964003164556962
8,8.0,91.96269226074219,0.23519870143412325,0.5073770029313119,0.8217551150285375,0.968190537084399,0.5190632509279854,0.8188291139240507,0.9671677215189873
9,9.0,91.77826857566833,0.23472702960528985,0.4700599990003859,0.8343510229874145,0.9721507352941176,0.45402032438712786,0.8456289556962026,0.9731012658227848
10,10.0,92.00138902664185,0.23529767014486405,0.43421337111374303,0.8483415921325879,0.9745404411764707,0.4332552631444569,0.8518591772151899,0.9759691455696202
11,11.0,92.23765182495117,0.23590192282596206,0.4042035187296855,0.858627717360816,0.9783208120204604,0.4393505672865276,0.8476068037974683,0.9733979430379747
12,12.0,92.26012349128723,0.23595939511838165,0.37972707886372686,0.8660246164292631,0.9805666560102302,0.4400850530666641,0.8525514240506329,0.9757713607594937
13,13.0,92.23764204978943,0.2359018978255484,0.35482575403302524,0.8754036124709927,0.9820652173913044,0.40522005154362206,0.861748417721519,0.9780458860759493
14,14.0,92.2318663597107,0.2358871262396693,0.3336191293604843,0.8819493287054779,0.9841831841432226,0.36403468477575085,0.8757911392405063,0.9825949367088608
15,15.0,92.21759986877441,0.23585063905057396,0.31180401668524194,0.8896299551819902,0.985290121483376,0.415722101549559,0.8621439873417721,0.9787381329113924
16,16.0,91.95959448814392,0.23519077874205607,0.2946194547140385,0.8962196291560103,0.9877117966751918,0.4190799635422381,0.8649129746835443,0.9798259493670886
17,17.0,92.2538104057312,0.23594324911951714,0.2784059421942972,0.902465632961839,0.9886588874680308,0.3563583053742783,0.8783623417721519,0.9829905063291139
18,18.0,92.29160976409912,0.23603992267033022,0.25882531685368787,0.9077765345573425,0.989973625319693,0.33838936535617975,0.8866693037974683,0.9837816455696202
19,19.0,91.94579124450684,0.235155476328662,0.24126897243511342,0.9147658247472076,0.9912883631713555,0.3534852219156072,0.8839992088607594,0.9832871835443038
20,20.0,91.82815742492676,0.23485462257014517,0.232241281444002,0.9168078644806162,0.9914562020460358,0.3544045007681545,0.8864715189873418,0.9841772151898734
21,21.0,91.99736976623535,0.23528739070648427,0.21799484728013768,0.922502397728698,0.9928548593350384,0.3640054141796088,0.885185917721519,0.982693829113924
22,22.0,92.07310128211975,0.2354810774478766,0.20294913146501917,0.9283328004505323,0.9929947250639386,0.3502670986742913,0.8898338607594937,0.9854628164556962
23,23.0,92.04943060874939,0.23542053864130277,0.19087385407189275,0.9320332481123298,0.9940856777493606,0.38992526448225673,0.8777689873417721,0.9817049050632911
24,24.0,92.11517286300659,0.23558867739899383,0.1815084003750473,0.9358695652478796,0.9943534207161125,0.37094665309296376,0.8860759493670886,0.9839794303797469
25,25.0,91.80338931083679,0.23479127700981275,0.17155792785193913,0.9397098784861357,0.9954443734015346,0.3490668278706225,0.8925039556962026,0.9870450949367089
26,26.0,91.85526919364929,0.23492396213209538,0.16509752267080804,0.9413483055961102,0.9957041240409207,0.36142705701574496,0.895371835443038,0.9838805379746836
27,27.0,92.05115342140198,0.23542494481176976,0.15142500171880893,0.9459079284497234,0.9966632033248082,0.3536116420468198,0.8922072784810127,0.9875395569620253
28,28.0,92.17794489860535,0.23574921968952775,0.14800672927666503,0.9473785166545292,0.9965393222506395,0.36972868574571005,0.8918117088607594,0.9835838607594937
29,29.0,92.28600311279297,0.23602558340867766,0.13428705965961946,0.9516304347216321,0.9973025895140665,0.3672630447375623,0.8928995253164557,0.986056170886076
30,30.0,92.29757809638977,0.23605518694728841,0.12982097583468002,0.9548073848495093,0.996843030690537,0.3556323658816422,0.8972507911392406,0.9872428797468354
31,31.0,92.265860080719,0.23597406670260612,0.1270580480585013,0.9550631393861893,0.9976302749360614,0.37678860920139506,0.8952729430379747,0.9844738924050633
32,32.0,92.25843477249146,0.23595507614447941,0.11772650488845222,0.9580522697904835,0.997170716112532,0.3752245103256612,0.890625,0.9855617088607594
33,33.0,92.00862503051758,0.23531617654863832,0.11463521152277432,0.9592471227926367,0.9978021099744245,0.36312731515757646,0.9017998417721519,0.986056170886076
34,34.0,92.01653122901917,0.2353363970051641,0.10646443400065154,0.9617287403787188,0.9977421675191815,0.3873648053105873,0.8951740506329114,0.9855617088607594
35,35.0,92.15948915481567,0.2357020182987613,0.10576975685270394,0.9629435741992862,0.998141783887468,0.4078392073323455,0.891317246835443,0.9847705696202531
36,36.0,92.09600400924683,0.2355396521975622,0.09938110096280074,0.9643662084094093,0.9981817455242967,0.3768263325283799,0.8987341772151899,0.9854628164556962
37,37.0,92.24510073661804,0.2359209737509413,0.09336130540160571,0.9669836956216856,0.9988610933503836,0.3731801853149752,0.9029865506329114,0.9865506329113924
38,38.0,92.00348401069641,0.23530302816034887,0.09406161100110587,0.966332320971867,0.9983415920716112,0.3796870353855664,0.8965585443037974,0.9851661392405063
